Row #,Species,Count,Location,S/P,Date,LocID,SubID
267,Green Kingfisher,1,Balcones Canyonlands NWR--Refuge HQ (Travis Co.),US-TX,8-Oct-05,L746529,S58504670
268,Williamson's Sapsucker,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
269,Yellow-bellied Sapsucker,,Dolph Nature Area,US-MI,28-Apr-95,L210751,S58410507
270,Red-naped Sapsucker,,Ouray County,US-CO,22-Jul-11,L9667764,S58309051
271,Red-breasted Sapsucker,,Liberty Bay,US-WA,26-Dec-90,L1886184,S58409039
272,Lewis's Woodpecker,,Santa Fe County,US-NM,23-Jul-01,L9711020,S58535727
273,Red-headed Woodpecker,,Custer SP,US-SD,20-Jun-13,L457074,S58286408
274,Acorn Woodpecker,,Ashland vacation,US-OR,26-May-90,L9710151,S58530742
275,Gila Woodpecker,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
276,Red-bellied Woodpecker,,Florida,US-FL,3-Mar-96,L108932,S58534126
277,Black-backed Woodpecker,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
278,Downy Woodpecker,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
279,Nuttall's Woodpecker,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
280,Ladder-backed Woodpecker,,Patagonia Lake State Park,US-AZ,5-Apr-03,L129050,S58536077
281,Hairy Woodpecker,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
282,White-headed Woodpecker,,Calaveras Big Trees SP,US-CA,18-May-92,L155127,S58409717
283,Pileated Woodpecker,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
284,Northern Flicker,,Ashland vacation,US-OR,26-May-90,L9710151,S58530742
285,Crested Caracara,,Hornsby Bend (HOTE 037),US-TX,8-Oct-05,L130766,S58503996
286,American Kestrel,,Elkhorn Slough Reserve (NERR),US-CA,14-Apr-90,L353255,S58409339
287,Merlin,,Grizzly Island Wildlife Area,US-CA,20-Jan-91,L371137,S58408912
288,Peregrine Falcon,1,Lake Solano County Park (SOL Co.),US-CA,6-Jan-01,L285964,S58559502
289,Prairie Falcon,,Ohlone Audubon Panoche Pass trip,US-CA,5-Feb-01,L9709844,S58529303
290,Red-masked Parakeet,,Ferry / Sue Bierman Parks,US-CA,5-Sep-11,L1284799,S58328554
291,Northern Beardless-Tyrannulet,,Patagonia Lake State Park,US-AZ,5-Apr-03,L129050,S58536077
292,Olive-sided Flycatcher,,Golden Gate Park--Stow Lake,US-CA,25-Apr-92,L499374,S58528346
293,Greater Pewee,,Ramsey Canyon Preserve (formerly Mile Hi Ranch),US-AZ,7-Apr-03,L129062,S58536536
294,Western Wood-Pewee,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
295,Eastern Wood-Pewee,,Dolph Nature Area,US-MI,12-May-96,L210751,S58533029
296,Yellow-bellied Flycatcher,,Magee Marsh (Ottawa Co.),US-OH,15-May-94,L275517,S58532659
297,Alder Flycatcher,1,Hollywood Blvd - Howie/ Karen Neilsen's,US-ME,1-Aug-17,L6170052,S38578021
298,Willow Flycatcher,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
299,Hammond's Flycatcher,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
300,Gray Flycatcher,,Bend area vacation,US-OR,9-Aug-09,L9698388,S58472473
301,Dusky Flycatcher,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
302,Pacific-slope Flycatcher,,Cazadero cabin,US-CA,20-Aug-02,L9686240,S58404445
303,Cordilleran Flycatcher,,Santa Fe County,US-NM,23-Jul-01,L9711020,S58535727
304,Black Phoebe,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
305,Eastern Phoebe,,Sylva/Smoky Mtn Vacation,US-NC,1-Jul-97,L9710194,S58531217
306,Say's Phoebe,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
307,Vermilion Flycatcher,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
