Row #,Species,Count,Location,S/P,Date,LocID,SubID
95,Black Turnstone,,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
96,Red Knot,1,Middle Harbor Shoreline Park,US-CA,09 Aug 2014,L3027794,S19378955
97,Surfbird,3,Pillar Point Harbor,US-CA,01 Oct 2012,L242192,S11732075
98,Sanderling,12,Berkeley Pier,US-CA,27 Dec 2011,L458818,S9425358
99,Dunlin,,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
100,Rock Sandpiper,1,Heron's Head Park,US-CA,04 Nov 2019,L502380,S61187207
101,Least Sandpiper,,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
102,Pectoral Sandpiper,1,West County Wastewater District--Sewage Ponds,US-CA,13 Sep 2020,L848605,S73562402
103,Western Sandpiper,,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
104,Short-billed Dowitcher,20,Berkeley Aquatic Park,US-CA,12 Feb 2012,L597003,S9823602
105,Long-billed Dowitcher,1,Sea Breeze Market Cove,US-CA,14 Jul 2012,L1266027,S11161857
106,Wilson's Snipe,2,Rodeo Lagoon,US-CA,12 Oct 2002,L139567,S75350051
107,Red-necked Phalarope,5,Hayward Regional Shoreline,US-CA,28 Jul 2012,L225431,S11234894
108,Red Phalarope,3,Offshore--continental shelf waters (southern SF Co.),US-CA,01 Oct 2012,L2365653,S11732044
109,Common Sandpiper,1,Diaccia Botrona--Padule Aperto,IT-52,26 Jun 2019,L9635843,S58153618
110,Spotted Sandpiper,2,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
111,Wandering Tattler,3,Mendocino Headlands SP--monument,US-CA,25 Sep 2016,L800183,S31773674
112,Greater Yellowlegs,3,McLaughlin Eastshore SP--Albany access,US-CA,23 Oct 2011,L2377313,S9003640
113,Common Greenshank,10,Diaccia Botrona--Padule Aperto,IT-52,26 Jun 2019,L9635843,S58153618
114,Willet,,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
115,Lesser Yellowlegs,10,Laguna de Potosi--Desembocadura,MX-GRO,03 Feb 2020,L5623872,S64087554
116,South Polar Skua,1,Offshore--continental shelf waters (southern SF Co.),US-CA,01 Oct 2012,L2365653,S11732044
117,Pomarine Jaeger,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,01 Oct 2012,L969133,S11732043
118,Parasitic Jaeger,1,Half Moon Bay--inshore bay,US-CA,01 Oct 2012,L1247080,S11732055
