Row #,Species,Count,Location,S/P,Date,LocID,SubID
644,Brewer's Blackbird,1,392 Navajo Road,US-NM,05 May 2009,L714012,S4961343
645,Common Grackle,2,Blue Dot Trail Head,US-NM,29 Apr 2010,L797742,S6343208
646,Boat-tailed Grackle,25,Jekyll Island--Clam Creek Picnic Area ,US-GA,05 Feb 2013,L855742,S12923858
647,Great-tailed Grackle,12,Jeff's,US-CA,09 Jun 2009,L734998,S5075294
648,Ovenbird,1,Sabal Palm Sanctuary (LTC 042),US-TX,01 Mar 2014,L129070,S17311889
649,Worm-eating Warbler,2,Zona Arqueológica Palenque,MX-CHP,09 Nov 2018,L305877,S49809020
650,Northern Waterthrush,1,Ice Rink,US-NM,28 Apr 2011,L1150826,S8142157
651,Blue-winged Warbler,1,Laguna Cobá,MX-ROO,02 Nov 2018,L1633060,S50232944
652,Black-and-white Warbler,1,Valley Nature Ctr. (LTC 057),US-TX,27 Feb 2014,L300042,S17310433
653,Prothonotary Warbler,3,Magee Marsh--Boardwalk,US-OH,09 May 2015,L275986,S23483035
654,Swainson's Warbler,2,US-AL-Greenville- hunt club,US-AL,10 May 2016,L4581668,S29535249
655,Tennessee Warbler,2,Magee Marsh--Boardwalk,US-OH,10 May 2015,L275986,S23488471
656,Orange-crowned Warbler,,"Los Alamos, 2920 Arizona Avenue",US-NM,11 May 1984,L2575471,S17777312
657,Lucy's Warbler,2,Patagonia Lake State Park,US-AZ,07 Mar 2016,L129050,S28072192
658,Nashville Warbler,1,Magee Marsh--Boardwalk,US-OH,10 May 2015,L275986,S23488471
659,Virginia's Warbler,,"Los Alamos, 2920 Arizona Avenue",US-NM,11 May 1984,L2575471,S17777312
660,Gray-crowned Yellowthroat,1,"(21.2092,-88.1687)",MX-YUC,03 Nov 2018,L8192675,S50263568
661,MacGillivray's Warbler,,"Los Alamos, 2920 Arizona Avenue",US-NM,15 May 1983,L2575471,S17777145
662,Mourning Warbler,1,Magee Marsh--Boardwalk,US-OH,10 May 2015,L275986,S23488471
663,Kentucky Warbler,1,392 Navajo Road,US-NM,07 Sep 2015,L714012,S24942943
664,Common Yellowthroat,1,392 Navajo Road,US-NM,06 May 2010,L714012,S6377864
665,Hooded Warbler,1,Ice Rink,US-NM,28 Apr 2011,L1150826,S8142157
666,American Redstart,2,Magee Marsh--Boardwalk,US-OH,09 May 2015,L275986,S23483035
667,Cape May Warbler,2,Magee Marsh--Boardwalk,US-OH,09 May 2015,L275986,S23483035
668,Northern Parula,2,Magee Marsh--Boardwalk,US-OH,09 May 2015,L275986,S23483035
669,Tropical Parula,1,Edinburg Scenic Wetlands WBC (LTC 061),US-TX,27 Feb 2014,L249889,S17310438
670,Magnolia Warbler,4,Magee Marsh--Boardwalk,US-OH,09 May 2015,L275986,S23483035
671,Bay-breasted Warbler,3,Magee Marsh--Boardwalk,US-OH,09 May 2015,L275986,S23483035
672,Blackburnian Warbler,4,"Benson Park, Hudson",US-NH,12 Apr 2011,L796023,S8093729
673,Yellow Warbler,,"Los Alamos, 2920 Arizona Avenue",US-NM,11 May 1984,L2575471,S17777312
674,Chestnut-sided Warbler,4,Magee Marsh--Boardwalk,US-OH,09 May 2015,L275986,S23483035
675,Blackpoll Warbler,1,392 Navajo Road,US-NM,16 May 2013,L714012,S14140720
676,Black-throated Blue Warbler,4,Magee Marsh--Boardwalk,US-OH,09 May 2015,L275986,S23483035
677,Palm Warbler,2,Magee Marsh--Boardwalk,US-OH,10 May 2015,L275986,S23488471
678,Pine Warbler,1,"Madison, AL  35756, Madison US-AL (34.5950,-86.8920)",US-AL,18 Jan 2018,L6742990,S42052823
679,Yellow-rumped Warbler,,"Los Alamos, 2920 Arizona Avenue",US-NM,15 May 1983,L2575471,S17777145
680,Yellow-throated Warbler,1,Sabal Palm Sanctuary (LTC 042),US-TX,01 Mar 2014,L129070,S17311889
681,Grace's Warbler,,"Los Alamos, 2920 Arizona Avenue",US-NM,15 May 1983,L2575471,S17777145
682,Black-throated Gray Warbler,1,392 Navajo Road,US-NM,30 Apr 2009,L714012,S4938550
683,Townsend's Warbler,1,392 Navajo Road,US-NM,05 Sep 2009,L714012,S5334167
684,Hermit Warbler,2,UC Berkeley--Fire Trail,US-CA,22 Apr 2019,L3682792,S55261932
685,Black-throated Green Warbler,2,Pearson Metropark,US-OH,11 May 2015,L1159562,S23490984
686,Golden-crowned Warbler,2,Zona Arqueológica Palenque,MX-CHP,09 Nov 2018,L305877,S49809020
687,Canada Warbler,1,Magee Marsh--Boardwalk,US-OH,10 May 2015,L275986,S23488471
688,Wilson's Warbler,2,392 Navajo Road,US-NM,05 May 2009,L714012,S4961343
689,Painted Redstart,1,Cave Creek Canyon--South Fork,US-AZ,23 Jul 2012,L129099,S11220022
690,Hepatic Tanager,1,392 Navajo Road,US-NM,05 May 2009,L714012,S4961343
691,Summer Tanager,2,Portal,US-AZ,23 Jul 2012,L129060,S11218569
692,Scarlet Tanager,1,392 Navajo Road,US-NM,09 Sep 2010,L714012,S6874205
693,Western Tanager,2,"Los Alamos, 2920 Arizona Avenue",US-NM,15 May 1983,L2575471,S17777145
694,Red-throated Ant-Tanager,2,Parador Vallescondido,MX-CHP,10 Nov 2018,L6625585,S50325549
695,Black-faced Grosbeak,1,Monumentos Naturales Yaxchilán--Zona Arqueológica Yaxchilán,MX-CHP,10 Nov 2018,L879653,S50318151
696,Northern Cardinal,,Guadalupe River near New Braunfels,US-TX,13 Apr 1984,L2758992,S17777487
697,Pyrrhuloxia,1,Bosque del Apache North,US-NM,06 Feb 2010,L846107,S5874119
698,Rose-breasted Grosbeak,1,392 Navajo Road,US-NM,13 Sep 2010,L714012,S6874120
699,Black-headed Grosbeak,1,"Los Alamos, 2920 Arizona Avenue",US-NM,15 May 1983,L2575471,S17777145
700,Blue-black Grosbeak,1,Monumentos Naturales Bonampak--Zona Arqueológica Bonampak,MX-CHP,11 Nov 2018,L285292,S50219209
701,Blue Grosbeak,1,Island Park,US-UT,15 Jun 2010,L950697,S6616034
702,Lazuli Bunting,2,392 Navajo Road,US-NM,15 Aug 2009,L714012,S5254592
703,Indigo Bunting,1,"NM Sandoval, Scooter Peak",US-NM,07 Sep 2012,L1740872,S11540669
704,Dickcissel,1,Reno,US-NV,07 Jun 2009,L734962,S5075193
705,Red-crested Cardinal,3,Waimea Plantation Cottages,US-HI,13 Jan 2013,L1900103,S12708588
706,Yellow-billed Cardinal,4,"HI, Hawaii, Fairmont Orchid Hotel",US-HI,18 Jan 2013,L1900142,S12708718
707,Gray-headed Tanager,1,Monumentos Naturales Yaxchilán--Zona Arqueológica Yaxchilán,MX-CHP,10 Nov 2018,L879653,S50318151
708,Blue-gray Tanager,1,"(18.3491,-89.8832)",MX-CAM,07 Nov 2018,L8194329,S50275391
709,Yellow-winged Tanager,2,Laguna Cobá,MX-ROO,02 Nov 2018,L1633060,S50232944
710,Saffron Finch,2,"HI, Hawaii, Fairmont Orchid Hotel",US-HI,19 Jan 2013,L1900142,S12708734
711,Blue-black Grassquit,1,"(21.2092,-88.1687)",MX-YUC,03 Nov 2018,L8192675,S50263568
712,Variable Seedeater,1,Monumentos Naturales Bonampak--Zona Arqueológica Bonampak,MX-CHP,11 Nov 2018,L285292,S50219209
713,Morelet's Seedeater,4,Laredo- Las Palmas Trail & Zacate Creek,US-TX,28 Feb 2014,L375369,S17311871
714,Buff-throated Saltator,1,"Avenida Doctor Belisario Domínguez, Palenque MX-CHIS (17.5093,-91.9735)",MX-CHP,09 Nov 2018,L8120971,S49772302
715,Black-headed Saltator,1,Chichén Itzá--Hotel Mayaland,MX-YUC,03 Nov 2018,L900402,S50263255
716,Grayish Saltator,4,Chichén Itzá--Hotel Mayaland,MX-YUC,04 Nov 2018,L900402,S50269157
