Row #,Species,Count,Location,S/P,Date,LocID,SubID
576,Chestnut-sided Warbler,1,Pt. Reyes--Nunes Ranch (A Ranch) & Road Forks Pool,US-CA,06 Jun 2014,L460136,S33765275
577,Blackpoll Warbler,1,Coyote Hills Regional Park,US-CA,11 Sep 2012,L216132,S16359004
578,Black-throated Blue Warbler,1,Dearborn Park Rd.,US-CA,28 Dec 2012,L1910747,S33751287
579,Palm Warbler,1,Coyote Hills Regional Park,US-CA,24 Oct 2012,L216132,S16380583
580,Yellow-rumped Warbler,,Coyote Hills Regional Park,US-CA,18 Dec 2006,L216132,S19317452
581,Yellow-throated Warbler,1,Cuyahoga Valley NP--Station Rd. Towpath Trail (Summit Co.),US-OH,06 May 2016,L303430,S29632834
582,Prairie Warbler,1,St. Johns County Ocean Pier,US-FL,21 Apr 2009,L506351,S33576457
583,Black-throated Gray Warbler,,Coyote Hills Regional Park,US-CA,02 Apr 2008,L216132,S19242666
584,Townsend's Warbler,1,Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible),US-CA,14 Sep 2008,L231517,S33555333
585,Hermit Warbler,1,Tilden Regional Park--Botanic Garden,US-CA,06 Sep 2010,L630069,S33595094
586,Black-throated Green Warbler,1,Coyote Hills Regional Park,US-CA,09 Oct 2011,L216132,S16358339
587,Canada Warbler,1,Sunnyvale Baylands Park,US-CA,02 Sep 2013,L279612,S16333273
588,Wilson's Warbler,,Coyote Hills Regional Park,US-CA,10 Apr 2008,L216132,S19242709
589,Painted Redstart,1,"stakeout Painted Redstart, Woolsey St., Berkeley (2013)",US-CA,15 Nov 2013,L2438379,S16357159
590,Summer Tanager,1,Coyote Hills Regional Park,US-CA,28 Jun 2008,L216132,S16359119
591,Scarlet Tanager,1,Hinckley Reservation--Whipps Ledges,US-OH,07 May 2016,L449795,S29694430
592,Western Tanager,,Hayward Regional Shoreline--Interpretive Center,US-CA,11 May 2010,L587721,S19214685
593,Northern Cardinal,1,North Chagrin Nature Center Trails,US-OH,23 May 2004,L383892,S33483743
594,Rose-breasted Grosbeak,1,Carlisle Reservation,US-OH,30 May 2004,L152895,S33490392
595,Black-headed Grosbeak,,Garin/Dry Creek Pioneer Regional Park,US-CA,19 May 2009,L381784,S19224666
596,Blue Grosbeak,2,Mission Peak (ALA Co.),US-CA,06 Jul 2017,L1348994,S38004981
597,Lazuli Bunting,,Coyote Hills Regional Park,US-CA,29 Jun 2008,L216132,S19242781
598,Indigo Bunting,1,Carlisle Reservation,US-OH,30 May 2004,L152895,S33490392
599,Red-crested Cardinal,,Maui Lu Resort,US-HI,23 Jul 2013,L2520655,S16326687
600,Blue-gray Tanager,1,Sycamore Grove Park,US-CA,30 Apr 2019,L500410,S55618422
