Row #,Species,Count,Location,S/P,Date,LocID,SubID
299,American Crow,5,McLaughlin Eastshore SP--Albany access,US-CA,02 Jul 2015,L2377313,S24130296
300,Fish Crow,2,Dyke Marsh Wildlife Preserve,US-VA,21 Dec 2017,L159300,S41235344
301,Common Raven,1,Albany Bulb,US-CA,29 Jan 2015,L178143,S25903682
302,Carolina Chickadee,2,"38.357x-77.093 - Jan 12, 2016 1:14 PM",US-VA,13 Jan 2016,L4153530,S26874303
303,Mountain Chickadee,1,Yuba Pass,US-CA,01 Jun 2017,L279294,S37336574
304,Chestnut-backed Chickadee,9,"Tilden Regional Park, Redwood trail",US-CA,20 Jun 2015,L4045474,S23986482
305,Oak Titmouse,2,Mt. Diablo SP--summit,US-CA,06 May 2015,L1793192,S25462595
306,Tufted Titmouse,1,"38.357x-77.093 - Jan 12, 2016 1:14 PM",US-VA,12 Jan 2016,L4153530,S26860262
307,Horned Lark,5,Vargas Plateau--Cliff Trail,US-CA,07 May 2016,L4717318,S29479282
308,Northern Rough-winged Swallow,5,Heather Farm Park,US-CA,09 Mar 2016,L373922,S28073236
309,Purple Martin,6,Pt. Reyes--Earthquake Trail,US-CA,18 Aug 2019,L2250586,S59113901
310,Tree Swallow,3,Rush Ranch Open Space,US-CA,18 Oct 2015,L469673,S25463002
311,Violet-green Swallow,3,Rush Ranch Open Space,US-CA,18 Oct 2015,L469673,S25463002
312,Barn Swallow,2,McLaughlin Eastshore SP--Albany access,US-CA,02 Jul 2015,L2377313,S24130296
313,Cliff Swallow,,Pt. Pinole Regional Park,US-CA,17 May 2015,L109308,S26561977
314,White-eared Bulbul,2,Margalla Hills (general--Please use more precise locations),PK-IS,03 Jan 2005,L9691913,S98073182
315,Bushtit,,Albany Bulb,US-CA,29 Jan 2015,L178143,S25903682
316,Wrentit,3,"Las Trampas RP, Sycamore trail",US-CA,01 Nov 2015,L3985640,S25668565
317,Ruby-crowned Kinglet,4,Coyote Hills Regional Park,US-CA,17 Oct 2015,L216132,S25462228
318,Golden-crowned Kinglet,1,Sunol Regional Wilderness,US-CA,12 Nov 2015,L302253,S25809252
319,Red-breasted Nuthatch,1,"Wildcat Creek trail, Wildcat Canyon",US-CA,02 Aug 2015,L3826241,S24470561
320,White-breasted Nuthatch,2,EBMUD--Valle Vista Staging Area (permit required),US-CA,04 Oct 2015,L596210,S25338944
321,Pygmy Nuthatch,4,Strawberry Canyon Firetrail - Big Hill,US-CA,06 Sep 2015,L3890530,S24916399
322,Brown Creeper,1,"Wildcat Creek trail, Wildcat Canyon",US-CA,02 Aug 2015,L3826241,S24470561
323,Long-billed Gnatwren,1,"Unnamed Road, Provincia de Guanacaste, CR (9.967, -85.668)",CR-G,30 Jan 2020,L10653450,S63958251
324,White-browed Gnatcatcher,1,"Unnamed Road, Provincia de Guanacaste, CR (9.967, -85.668)",CR-G,30 Jan 2020,L10653450,S63958251
325,Blue-gray Gnatcatcher,1,Mt. Diablo SP--summit,US-CA,06 May 2015,L1793192,S25462595
326,White-lored Gnatcatcher,1,"Finca Austria, Nosara, Provincia de Guanacaste, CR (9.986, -85.624)",CR-G,30 Jan 2020,L10578414,S63958235
327,Rock Wren,1,Sunol Regional Wilderness,US-CA,31 Jan 2016,L302253,S27241652
328,Canyon Wren,1,Black Diamond Mines Regional Preserve,US-CA,06 Feb 2016,L451992,S27346113
329,House Wren,1,Claremont Canyon Regional Preserve,US-CA,22 Apr 2015,L933409,S27381724
330,Pacific Wren,1,"Tilden Regional Park, Redwood trail",US-CA,20 Jun 2015,L4045474,S23986482
331,Winter Wren,1,Rappahannock River Valley NWR--Wilna/Wright Units,US-VA,26 Dec 2017,L417475,S41329760
332,Marsh Wren,7,Las Gallinas Valley Sanitary District,US-CA,27 Sep 2015,L207664,S25338951
333,Carolina Wren,1,"38.357x-77.093 - Jan 12, 2016 1:14 PM",US-VA,13 Jan 2016,L4153530,S26875474
334,Bewick's Wren,1,"Tilden Regional Park, Redwood trail",US-CA,20 Jun 2015,L4045474,S23986482
335,Rufous-naped Wren,2,Liberia--Hilton Garden Inn (airport),CR-G,25 Jan 2020,L3653383,S63756390
336,Banded Wren,4,"Finca Austria, Nosara, Provincia de Guanacaste, CR (9.986, -85.624)",CR-G,26 Jan 2020,L10578414,S63822179
337,American Dipper,1,Plumas Eureka SP,US-CA,03 Jun 2017,L878486,S37383576
338,European Starling,2,McLaughlin Eastshore SP--Albany access,US-CA,02 Jul 2015,L2377313,S24130296
339,California Thrasher,2,Mt. Diablo SP--summit,US-CA,06 May 2015,L1793192,S25462595
340,Sage Thrasher,2,Sierra Valley--Power Station,US-CA,02 Jun 2017,L2029167,S37333658
341,Tropical Mockingbird,1,Liberia--Hilton Garden Inn (airport),CR-G,25 Jan 2020,L3653383,S63756390
342,Northern Mockingbird,1,Wildcat Creek,US-CA,28 Jun 2015,L3757347,S24088332
343,Eastern Bluebird,5,"38.357x-77.093 - Jan 12, 2016 1:14 PM",US-VA,14 Jan 2016,L4153530,S26887942
344,Western Bluebird,25,Pt. Pinole Regional Park,US-CA,17 May 2015,L109308,S26561977
345,Mountain Bluebird,3,Carman Valley Meadows,US-CA,03 Jun 2017,L1833636,S37354977
346,Townsend's Solitaire,1,Del Valle Regional Park,US-CA,28 Nov 2015,L274775,S26047442
347,Varied Thrush,1,UC Berkeley--Strawberry Canyon,US-CA,04 Nov 2015,L2091738,S25707840
348,Swainson's Thrush,1,UC Berkeley--Strawberry Canyon,US-CA,15 May 2016,L2091738,S29698157
349,Hermit Thrush,1,1st ave walnut creek,US-CA,16 Oct 2015,L3972383,S25532186
350,Wood Thrush,1,"Finca Austria, Nosara, Provincia de Guanacaste, CR (9.986, -85.624)",CR-G,26 Jan 2020,L10578414,S63822179
351,Clay-colored Thrush,10,"Finca Austria, Nosara, Provincia de Guanacaste, CR (9.986, -85.624)",CR-G,26 Jan 2020,L10578414,S63808343
352,American Robin,2,Pt. Pinole Regional Park,US-CA,17 May 2015,L109308,S26561977
353,Cedar Waxwing,20,South Berkeley residential,US-CA,14 Oct 2015,L3756413,S25415984
354,Phainopepla,2,Arroyo Del Valle,US-CA,01 Jan 2016,L472831,S26594090
355,Northern Red Bishop,1,Gomes Park,US-CA,08 Nov 2018,L6345236,S49762697
356,Scaly-breasted Munia,2,Lake Elizabeth,US-CA,27 Aug 2021,L452554,S93811563
357,House Sparrow,3,McLaughlin Eastshore SP--Albany access,US-CA,02 Jul 2015,L2377313,S24130296
358,Eastern Yellow Wagtail,1,Rodeo Lagoon,US-CA,18 Sep 2018,L139567,S48603894
359,American Pipit,2,Staten Island,US-CA,25 Oct 2015,L468580,S25546391
360,Scrub Euphonia,1,Liberia--Hilton Garden Inn (airport),CR-G,25 Jan 2020,L3653383,S63756390
361,Yellow-throated Euphonia,1,"Finca Austria, Nosara, Provincia de Guanacaste, CR (9.986, -85.624)",CR-G,28 Jan 2020,L10578414,S63885772
362,Evening Grosbeak,2,SFSU--Sierra Nevada Field Campus,US-CA,03 Jun 2017,L339876,S37357036
363,House Finch,,Albany Bulb,US-CA,29 Jan 2015,L178143,S25903682
364,Purple Finch,1,South Berkeley residential,US-CA,12 Oct 2015,L3756413,S25389399
365,Cassin's Finch,1,Yuba Pass,US-CA,01 Jun 2017,L279294,S37336574
366,Red Crossbill,2,Tilden Nature Area--Jewel Lake,US-CA,04 Nov 2015,L503349,S25707829
367,European Goldfinch,1,Berkeley Aquatic Park,US-CA,06 Jan 2018,L597003,S41691642
368,Pine Siskin,1,Ardenwood Farm,US-CA,17 Oct 2015,L615728,S25462279
369,Lesser Goldfinch,1,"Tilden Regional Park, Redwood trail",US-CA,20 Jun 2015,L4045474,S23986482
370,Lawrence's Goldfinch,4,"private - Perkins Canyon area, Morgan Territory Road, Clayton, California, US (37.894, -121.869)",US-CA,20 May 2020,L11505511,S69390483
371,American Goldfinch,1,Pt. Pinole Regional Park,US-CA,17 May 2015,L109308,S26561977
372,Stripe-headed Sparrow,2,Liberia--Hilton Garden Inn (airport),CR-G,25 Jan 2020,L3653383,S63756390
373,Grasshopper Sparrow,1,Heather Farm Park,US-CA,23 Nov 2021,L373922,S97984645
374,Olive Sparrow,4,"Finca Austria, Nosara, Provincia de Guanacaste, CR (9.986, -85.624)",CR-G,26 Jan 2020,L10578414,S63822179
375,Chipping Sparrow,3,Mono Mills,US-CA,14 Jun 2018,L601717,S46567144
376,Clay-colored Sparrow,2,McLaughlin Eastshore SP--Albany access,US-CA,27 Sep 2018,L2377313,S48785732
377,Field Sparrow,1,Rappahannock River Valley NWR--Wilna/Wright Units,US-VA,26 Dec 2017,L417475,S41329760
378,Brewer's Sparrow,7,Maddalena Ranch,US-CA,02 Jun 2017,L717281,S37336627
379,Black-throated Sparrow,2,Mono Basin National Forest Scenic Area Visitor Center,US-CA,15 Jun 2018,L978824,S46572456
380,Lark Sparrow,10,"Sunol Regional Wilderness, McCorkle Trail",US-CA,12 Nov 2015,L4004263,S25809185
381,Fox Sparrow,1,Brickyard Cove (ALA Co.),US-CA,21 Sep 2015,L1365042,S25127306
382,Dark-eyed Junco,6,"Tilden Regional Park, Redwood trail",US-CA,20 Jun 2015,L4045474,S23986482
383,White-crowned Sparrow,,Albany Bulb,US-CA,29 Jan 2015,L178143,S25903682
384,Golden-crowned Sparrow,,Albany Bulb,US-CA,29 Jan 2015,L178143,S25903682
385,Harris's Sparrow,1,Las Gallinas Valley Sanitary District,US-CA,14 Mar 2017,L207664,S35185113
386,White-throated Sparrow,1,Tilden Nature Area--Jewel Lake,US-CA,04 Nov 2015,L503349,S25707829
387,Sagebrush Sparrow,1,Mono Basin National Forest Scenic Area Visitor Center,US-CA,15 Jun 2018,L978824,S46572456
388,Vesper Sparrow,1,Bohler Canyon,US-CA,16 Jun 2019,L8316778,S57428203
389,Nelson's Sparrow,1,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,23 Jan 2019,L161083,S51977125
390,Savannah Sparrow,4,Chadbourne Rd. (SOL Co.),US-CA,29 Sep 2015,L1181971,S25232050
391,Song Sparrow,3,"Tilden Regional Park, Redwood trail",US-CA,20 Jun 2015,L4045474,S23986482
392,Lincoln's Sparrow,1,EBMUD--Valle Vista Staging Area (permit required),US-CA,04 Oct 2015,L596210,S25338944
393,Swamp Sparrow,1,Gomes Park,US-CA,08 Nov 2018,L6345236,S49762697
394,California Towhee,1,Albany Bulb,US-CA,29 Jan 2015,L178143,S25903682
395,Rufous-crowned Sparrow,1,"Tilden Regional Park, Redwood trail",US-CA,20 Jun 2015,L4045474,S23986482
396,Green-tailed Towhee,1,Smithneck Rd.,US-CA,02 Jun 2017,L934448,S37339521
397,Spotted Towhee,12,"Tilden Regional Park, Redwood trail",US-CA,20 Jun 2015,L4045474,S23986482
398,Eastern Towhee,5,Rappahannock River Valley NWR--Wilna/Wright Units,US-VA,26 Dec 2017,L417475,S41329760
399,Yellow-headed Blackbird,20,Sierra Valley--Power Station,US-CA,02 Jun 2017,L2029167,S37333658
400,Bobolink,1,Presidio--Crissy Field,US-CA,03 Oct 2021,L247929,S95559303
401,Western Meadowlark,5,Chadbourne Rd. (SOL Co.),US-CA,29 Sep 2015,L1181971,S25232050
402,Orchard Oriole,1,"Unnamed Road, Provincia de Guanacaste, CR (9.967, -85.668)",CR-G,30 Jan 2020,L10653450,S63958251
403,Hooded Oriole,2,Oyster Bay Regional Shoreline,US-CA,26 Jun 2016,L716138,S30408052
404,Streak-backed Oriole,2,Liberia--Hilton Garden Inn (airport),CR-G,25 Jan 2020,L3653383,S63754068
405,Bullock's Oriole,2,Pt. Pinole Regional Park,US-CA,17 May 2015,L109308,S26561977
406,Baltimore Oriole,1,Belle Haven Park--Picnic Area,US-VA,28 Dec 2017,L159284,S41376493
407,Red-winged Blackbird,25,Pt. Pinole Regional Park,US-CA,17 May 2015,L109308,S26561977
408,Tricolored Blackbird,20,Ardenwood Farm,US-CA,17 Oct 2015,L615728,S25462279
409,Brown-headed Cowbird,3,Staten Island,US-CA,25 Oct 2015,L468580,S25546391
410,Melodious Blackbird,1,Liberia--Hilton Garden Inn (airport),CR-G,25 Jan 2020,L3653383,S63754068
411,Brewer's Blackbird,1,Brickyard Cove (ALA Co.),US-CA,26 Sep 2015,L1365042,S25193816
412,Great-tailed Grackle,15,Las Gallinas Valley Sanitary District,US-CA,27 Sep 2015,L207664,S25218156
413,Northern Waterthrush,1,Reserva Biológica Nosara (Lagarta),CR-G,31 Jan 2020,L2032097,S63975059
414,Black-and-white Warbler,1,Alta Bates summit medical center,US-CA,05 Nov 2019,L5654534,S61208211
415,Prothonotary Warbler,1,"Unnamed Road, Provincia de Guanacaste, CR (9.967, -85.668)",CR-G,30 Jan 2020,L10653450,S63958251
416,Tennessee Warbler,3,"Finca Austria, Nosara, Provincia de Guanacaste, CR (9.986, -85.624)",CR-G,26 Jan 2020,L10578414,S63822179
417,Orange-crowned Warbler,1,"Claremont Canyon, Grizzly Peak Spur",US-CA,06 Jul 2015,L3786411,S24238997
418,Lucy's Warbler,1,Lake Merced--Boathouse/Harding Park entrance drive,US-CA,10 Dec 2017,L1048752,S41019321
419,Nashville Warbler,4,Stonewall - off 49,US-CA,01 Jun 2017,L5936467,S37336592
420,MacGillivray's Warbler,1,Rodeo Lagoon,US-CA,17 Sep 2016,L139567,S31628228
421,Common Yellowthroat,1,Las Gallinas Valley Sanitary District,US-CA,27 Sep 2015,L207664,S25338951
422,Hooded Warbler,1,Redwood Regional Park--Stream Trail,US-CA,08 Jul 2016,L832260,S30602782
423,Northern Parula,1,N.Berkeley Northern Parula stakeout,US-CA,24 May 2017,L5878501,S37118340
424,Bay-breasted Warbler,1,Ardenwood Farm,US-CA,11 Oct 2017,L615728,S39832271
425,Blackburnian Warbler,1,Holly Park,US-CA,13 Jan 2022,L1501860,S100671093
426,Yellow Warbler,1,Mt. Diablo SP--summit,US-CA,06 May 2015,L1793192,S25462595
427,Chestnut-sided Warbler,1,Rodeo Lagoon,US-CA,18 Sep 2018,L139567,S48603894
428,Black-throated Blue Warbler,1,Golden Gate Park--San Francisco Botanical Garden,US-CA,03 Oct 2021,L1085740,S95543830
429,Palm Warbler,1,"38.357x-77.093 - Jan 12, 2016 1:14 PM",US-VA,14 Jan 2016,L4153530,S26887942
430,Pine Warbler,1,Belle Haven Park--North Parking Area,US-VA,21 Dec 2017,L2414647,S41231179
431,Yellow-rumped Warbler,9,Las Gallinas Valley Sanitary District,US-CA,27 Sep 2015,L207664,S25338951
432,Prairie Warbler,1,San Francisco Bay Trail--Colma Creek mouth,US-CA,07 Jan 2022,L247936,S100302499
433,Black-throated Gray Warbler,1,Ardenwood Farm,US-CA,17 Oct 2015,L615728,S25462279
434,Townsend's Warbler,1,UC Berkeley--Strawberry Canyon,US-CA,23 Aug 2015,L2091738,S24736957
435,Hermit Warbler,1,UC Berkeley--Strawberry Canyon,US-CA,23 Aug 2015,L2091738,S24736957
436,Chestnut-capped Warbler,1,"Villa Mariposa, Nosara, Guanacaste Province, CR (9.991, -85.625)",CR-G,27 Jan 2020,L10573282,S65181409
437,Canada Warbler,1,Wildcat Canyon Regional Park,US-CA,09 Sep 2021,L388820,S94433254
438,Wilson's Warbler,2,"Tilden Regional Park, Redwood trail",US-CA,20 Jun 2015,L4045474,S23986482
439,Summer Tanager,1,Claremont Canyon Regional Preserve,US-CA,31 Oct 2018,L933409,S49586400
440,Western Tanager,1,UC Berkeley--Botanical Gardens,US-CA,17 Sep 2015,L272860,S25076350
441,Northern Cardinal,3,"38.357x-77.093 - Jan 12, 2016 1:14 PM",US-VA,13 Jan 2016,L4153530,S26874303
442,Rose-breasted Grosbeak,1,Sibley Volcanic Regional Preserve--Round Top Loop Trail,US-CA,06 Jun 2017,L2176031,S37433287
443,Black-headed Grosbeak,1,Tilden Regional Park--Botanic Garden,US-CA,29 Apr 2015,L630069,S24238898
444,Lazuli Bunting,1,Tilden Regional Park--Botanic Garden,US-CA,29 Apr 2015,L630069,S24238898
445,Painted Bunting,3,"Finca Austria, Nosara, Provincia de Guanacaste, CR (9.986, -85.624)",CR-G,26 Jan 2020,L10578414,S63822179
446,Blue-gray Tanager,1,Sycamore Grove Park - Arroyo Entrance,US-CA,02 May 2019,L9158017,S55697038
447,Blue-black Grassquit,3,Liberia--Hilton Garden Inn (airport),CR-G,02 Feb 2020,L3653383,S64040457
